,ID,Department,GEO,Role,Will_Relocate,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,gender_binary,dept_no,position_no
14135,14136,Warehouse,Japan,Manager,1,0.8,0.97,4,196,3,0,0,0,support,medium,F,9,4,4,3,4,0,5,3
14136,14137,Operations,Korea,Manager,1,0.8,0.97,3,174,3,0,0,0,sales,low,F,3,3,2,2,2,0,3,3
14137,14138,Sales,China,Manager,0,0.8,0.97,6,277,4,0,1,0,product_mng,medium,F,5,1,2,2,1,0,4,3
14138,14139,Finance,Australia,Manager,0,0.8,0.97,6,284,4,0,1,0,sales,low,F,7,1,2,1,2,0,0,3
14139,14140,Human Resources,France,Manager,0,0.8,0.97,4,258,5,0,1,0,accounting,low,M,3,2,1,2,2,1,1,3
14140,14141,IT,France,Manager,0,0.8,0.97,7,254,4,0,1,0,sales,low,M,9,1,1,1,2,1,2,3
14141,14142,Warehouse,Japan,Manager,0,0.8,0.97,5,263,5,0,1,0,hr,medium,M,10,2,1,1,1,1,5,3
14142,14143,Operations,China,Manager,0,0.8,0.97,6,267,4,1,1,0,support,low,M,3,2,2,1,1,1,3,3
14143,14144,Sales,Australia,Manager,0,0.8,0.97,6,247,4,0,1,0,management,medium,M,2,1,2,2,1,1,4,3
14144,14145,Finance,Korea,Manager,0,0.8,0.97,5,233,5,0,1,0,hr,medium,M,4,2,1,1,1,1,0,3
14145,14146,Human Resources,Korea,Manager,1,0.8,0.97,7,254,4,1,1,0,RandD,medium,F,6,2,2,1,1,0,1,3
14146,14147,IT,Japan,Manager,0,0.8,0.97,6,289,5,0,1,0,support,medium,F,1,2,2,1,1,0,2,3
14147,14148,Warehouse,Colombia,Manager,0,0.8,0.97,6,282,4,0,1,0,hr,medium,F,9,2,2,1,2,0,5,3
14148,14149,Operations,Japan,Manager,1,0.8,0.97,5,243,6,0,1,0,technical,medium,F,10,2,1,1,1,0,3,3
14149,14150,Sales,UK,Manager,0,0.8,0.97,5,243,5,0,1,0,support,medium,M,8,1,2,1,2,1,4,3
14150,14151,Finance,Korea,Manager,0,0.8,0.97,4,228,5,0,1,0,hr,low,M,2,1,1,1,2,1,0,3
14151,14152,Human Resources,UK,Manager,0,0.8,0.97,5,235,5,0,1,0,hr,low,F,8,2,1,1,2,0,1,3
14152,14153,IT,US,Manager,0,0.8,0.97,4,274,6,0,1,0,technical,low,M,8,2,2,1,2,1,2,3
14153,14154,Warehouse,Australia,Manager,1,0.8,0.97,6,254,5,0,1,0,sales,medium,F,7,1,2,1,1,0,5,3
14154,14155,Operations,Japan,Manager,0,0.8,0.97,4,237,5,0,0,0,IT,medium,F,6,3,3,2,3,0,3,3
14155,14156,Sales,Japan,Level 2-4,0,0.8,0.97,4,170,3,0,0,0,support,medium,M,4,2,2,3,4,1,4,2
14156,14157,Finance,Colombia,Level 2-4,0,0.8,0.97,4,243,3,0,0,0,IT,high,F,4,2,4,3,3,0,0,2
14157,14158,Human Resources,US,Level 2-4,0,0.8,0.97,4,163,3,0,0,0,sales,medium,M,1,2,4,4,3,1,1,2
14158,14159,IT,Australia,Level 2-4,1,0.8,0.97,3,257,3,0,0,0,marketing,low,M,5,4,2,2,3,1,2,2
14159,14160,Warehouse,Australia,Level 2-4,1,0.8,0.97,5,179,6,0,0,0,support,medium,M,1,3,2,3,4,1,5,2
14160,14161,Operations,Japan,Level 2-4,1,0.8,0.97,3,274,4,1,0,1,sales,medium,M,4,4,5,2,2,1,3,2
14161,14162,Sales,Korea,Level 2-4,1,0.8,0.97,3,174,2,0,0,0,support,low,M,7,3,4,3,3,1,4,2
14162,14163,Finance,Australia,Level 2-4,0,0.8,0.97,4,162,6,0,0,0,sales,low,M,1,3,4,3,2,1,0,2
14163,14164,Human Resources,Australia,Level 2-4,1,0.8,0.97,6,269,6,0,0,0,hr,medium,F,2,3,2,3,4,0,1,2
14164,14165,IT,Japan,Level 2-4,1,0.8,0.97,4,147,2,0,0,0,technical,low,M,2,3,3,3,2,1,2,2
14165,14166,Warehouse,Korea,Level 2-4,1,0.8,0.97,6,286,4,0,0,0,product_mng,medium,F,4,4,3,4,3,0,5,2
14166,14167,Operations,Turkey,Level 2-4,0,0.8,0.97,2,271,3,0,0,0,sales,low,M,9,3,3,2,3,1,3,2
14167,14168,Sales,US,Level 2-4,0,0.8,0.97,5,130,4,0,0,0,management,high,F,9,4,4,2,2,0,4,2
14168,14169,Finance,China,Level 2-4,1,0.8,0.97,4,258,2,0,0,0,sales,medium,F,5,4,2,3,3,0,0,2
14169,14170,Human Resources,UK,Level 2-4,1,0.8,0.97,5,151,3,0,0,0,RandD,medium,M,2,4,4,4,3,1,1,2
14170,14171,IT,Turkey,Level 2-4,1,0.8,0.97,5,208,8,1,0,0,management,medium,M,5,4,3,3,2,1,2,2
14171,14172,Warehouse,Korea,Level 2-4,1,0.8,0.97,6,137,10,0,0,0,sales,low,F,4,3,4,3,3,0,5,2
14172,14173,Operations,Turkey,Level 2-4,0,0.8,0.97,3,250,3,1,0,0,product_mng,medium,M,6,3,3,4,2,1,3,2
14173,14174,Sales,Korea,Level 2-4,1,0.8,0.97,4,211,2,0,0,1,marketing,low,F,6,5,2,2,2,0,4,2
14174,14175,Finance,UK,Level 2-4,0,0.8,0.97,4,196,3,0,0,0,support,medium,F,2,3,4,3,3,0,0,2
14175,14176,Human Resources,Colombia,Level 2-4,1,0.8,0.97,3,174,3,0,0,0,sales,low,F,3,3,3,3,3,0,1,2
14176,14177,IT,Australia,Level 2-4,0,0.8,0.97,6,277,4,0,1,0,product_mng,medium,F,6,2,2,1,1,0,2,2
14177,14178,Warehouse,France,Level 2-4,1,0.8,0.97,6,284,4,0,1,0,sales,low,F,3,2,2,2,2,0,5,2
14178,14179,Operations,Korea,Level 2-4,0,0.8,0.97,4,258,5,0,1,0,accounting,low,M,9,2,2,1,1,1,3,2
14179,14180,Sales,Japan,Level 2-4,0,0.8,0.97,7,254,4,0,1,0,sales,low,M,6,1,1,1,2,1,4,2
14180,14181,Finance,Japan,Level 2-4,0,0.8,0.97,5,263,5,0,1,0,hr,medium,M,2,2,2,2,1,1,0,2
14181,14182,Human Resources,UK,Level 2-4,0,0.8,0.97,6,267,4,1,1,0,support,low,M,9,2,1,1,1,1,1,2
14182,14183,IT,China,Level 2-4,1,0.8,0.97,6,247,4,0,1,0,management,medium,M,3,1,2,2,2,1,2,2
14183,14184,Warehouse,UK,Level 2-4,1,0.8,0.97,5,233,5,0,1,0,hr,medium,F,3,1,2,2,1,0,5,2
14184,14185,Operations,UK,Level 2-4,1,0.8,0.97,7,254,4,1,1,0,RandD,medium,F,1,2,1,2,2,0,3,2
14185,14186,Sales,France,Level 2-4,0,0.8,0.97,6,289,5,0,1,0,support,medium,F,10,1,2,2,1,0,4,2
14186,14187,Finance,US,Level 2-4,1,0.8,0.97,6,282,4,0,1,0,hr,medium,F,8,2,2,2,2,0,0,2
14187,14188,Human Resources,France,Level 2-4,0,0.8,0.97,5,243,6,0,1,0,technical,medium,M,7,1,2,1,1,1,1,2
14188,14189,IT,Korea,Level 2-4,1,0.8,0.97,5,243,5,0,1,0,support,medium,F,4,2,1,2,2,0,2,2
14189,14190,Warehouse,UK,Level 2-4,1,0.8,0.97,4,228,5,0,1,0,hr,low,F,6,2,1,1,1,0,5,2
14190,14191,Operations,Colombia,Level 2-4,0,0.8,0.97,5,235,5,0,1,0,hr,low,M,8,1,1,2,1,1,3,2
14191,14192,Sales,China,Level 2-4,0,0.8,0.97,7,306,4,0,1,0,marketing,low,F,4,2,2,2,2,0,4,2
14192,14193,Finance,Turkey,Level 2-4,0,0.8,0.97,6,189,2,0,1,0,sales,low,F,6,2,1,2,2,0,0,2
14193,14194,Human Resources,Colombia,Level 2-4,1,0.8,0.97,6,280,4,0,1,0,sales,low,M,4,2,1,2,1,1,1,2
14194,14195,IT,China,Level 2-4,1,0.8,0.97,6,310,4,0,1,0,accounting,medium,M,1,2,1,1,2,1,2,2
14195,14196,Warehouse,China,Level 2-4,1,0.8,0.98,4,264,6,0,1,0,product_mng,medium,F,10,2,1,1,2,0,5,2
14196,14197,Operations,Australia,Level 2-4,0,0.8,0.98,5,243,6,0,1,0,marketing,low,M,9,1,1,2,1,1,3,2
14197,14198,Sales,Turkey,Level 2-4,1,0.8,0.98,5,245,5,0,1,0,IT,low,M,5,2,1,1,2,1,4,2
14198,14199,Finance,Turkey,Level 2-4,0,0.8,0.98,5,239,6,0,1,0,marketing,low,M,1,1,1,1,2,1,0,2
14199,14200,Human Resources,Turkey,Level 2-4,0,0.8,0.98,4,248,5,0,1,0,sales,low,F,7,1,2,1,1,0,1,2
14200,14201,IT,Japan,Level 2-4,0,0.8,0.98,6,268,4,0,1,0,support,low,F,1,1,2,2,2,0,2,2
14201,14202,Warehouse,France,Level 2-4,0,0.8,0.98,6,271,4,0,1,0,sales,low,F,6,2,2,2,1,0,5,2
14202,14203,Operations,Colombia,Level 2-4,1,0.8,0.98,4,233,5,0,1,0,sales,low,F,8,2,1,2,1,0,3,2
14203,14204,Sales,US,Level 2-4,0,0.8,0.98,5,245,5,0,1,0,IT,low,M,9,1,2,1,1,1,4,2
14204,14205,Finance,France,Level 2-4,1,0.8,0.98,5,248,5,0,1,0,product_mng,medium,F,1,1,1,1,2,0,0,2
14205,14206,Human Resources,China,Level 2-4,1,0.8,0.98,5,234,5,0,1,0,marketing,medium,M,6,2,1,2,2,1,1,2
14206,14207,IT,Korea,Level 2-4,0,0.8,0.98,4,259,5,0,1,0,support,medium,F,2,2,1,1,1,0,2,2
14207,14208,Warehouse,Turkey,Level 2-4,0,0.8,0.98,5,259,6,0,1,0,product_mng,low,F,2,2,1,2,1,0,5,2
14208,14209,Operations,France,Level 2-4,1,0.8,0.98,5,263,6,0,1,0,sales,low,M,2,1,1,2,2,1,3,2
14209,14210,Sales,Turkey,Level 2-4,0,0.8,0.98,3,158,5,0,1,0,sales,low,M,4,1,1,1,1,1,4,2
14210,14211,Finance,Colombia,Level 2-4,0,0.8,0.98,5,270,5,0,1,0,sales,low,M,5,1,1,2,2,1,0,2
14211,14212,Human Resources,Korea,Level 2-4,0,0.8,0.98,4,271,5,0,1,0,sales,low,M,6,1,1,2,1,1,1,2
14212,14213,IT,Colombia,Level 2-4,1,0.8,0.98,5,237,5,0,1,0,IT,medium,F,9,2,2,2,2,0,2,2
14213,14214,Warehouse,France,Level 2-4,0,0.8,0.98,6,250,4,0,1,0,sales,medium,M,5,1,1,1,2,1,5,2
14214,14215,Operations,Turkey,Level 2-4,1,0.8,0.98,4,270,5,0,1,0,technical,low,F,10,1,2,1,2,0,3,2
14215,14216,Sales,China,Level 2-4,0,0.8,0.98,4,242,6,0,1,0,marketing,low,F,9,1,1,2,2,0,4,2
14216,14217,Finance,China,Level 2-4,1,0.8,0.98,5,271,5,0,1,0,technical,low,F,4,2,1,1,1,0,0,2
14217,14218,Human Resources,UK,Level 2-4,1,0.8,0.98,4,254,5,0,1,0,technical,low,F,8,1,1,1,1,0,1,2
14218,14219,IT,Korea,Level 1,0,0.8,0.98,5,274,5,0,1,0,product_mng,medium,M,7,2,2,2,2,1,2,1
14219,14220,Warehouse,Australia,Level 1,0,0.8,0.98,4,249,5,0,1,0,support,low,F,10,1,1,1,1,0,5,1
14220,14221,Operations,Colombia,Level 1,0,0.8,0.98,4,245,5,0,1,0,management,low,M,7,2,1,2,2,1,3,1
14221,14222,Sales,Korea,Level 1,0,0.8,0.98,4,237,5,0,1,0,sales,low,F,9,1,2,2,1,0,4,1
14222,14223,Finance,Colombia,Level 1,1,0.8,0.98,4,238,6,0,1,0,support,low,M,2,1,1,1,1,1,0,1
14223,14224,Human Resources,Australia,Level 1,0,0.8,0.98,5,242,5,0,1,0,management,low,F,6,1,1,2,2,0,1,1
14224,14225,IT,Colombia,Level 1,0,0.8,0.98,5,217,6,0,1,0,product_mng,medium,M,1,1,2,2,1,1,2,1
14225,14226,Warehouse,US,Level 1,0,0.8,0.98,4,242,6,0,1,0,support,low,F,10,1,2,1,1,0,5,1
14226,14227,Operations,Japan,Level 1,0,0.8,0.98,6,265,4,0,1,0,technical,low,F,1,1,1,2,2,0,3,1
14227,14228,Sales,Australia,Level 1,1,0.8,0.98,3,267,3,0,0,0,technical,low,F,3,4,2,2,3,0,4,1
14228,14229,Finance,Turkey,Level 1,0,0.8,0.98,3,238,2,0,0,0,marketing,low,M,9,4,4,3,3,1,0,1
14229,14230,Human Resources,US,Level 1,1,0.8,0.98,5,284,5,0,0,0,IT,medium,F,4,2,3,2,3,0,1,1
14230,14231,IT,UK,Level 1,0,0.8,0.98,4,137,3,0,0,0,technical,medium,M,5,2,2,2,3,1,2,1
14231,14232,Warehouse,France,Level 1,1,0.8,0.98,2,232,6,1,0,0,sales,low,F,2,4,4,3,2,0,5,1
14232,14233,Operations,France,Level 1,0,0.8,0.98,3,262,2,0,0,0,accounting,low,F,10,3,3,3,2,0,3,1
14233,14234,Sales,Australia,Level 1,1,0.8,0.98,5,158,2,0,0,0,marketing,medium,M,6,4,2,2,3,1,4,1
14234,14235,Finance,US,Level 1,0,0.8,0.98,5,226,4,1,0,0,accounting,low,F,10,3,4,2,3,0,0,1
14235,14236,Human Resources,Japan,Level 1,1,0.8,0.98,4,199,2,0,0,0,technical,low,M,4,3,2,3,2,1,1,1
14236,14237,IT,Korea,Level 1,1,0.8,0.98,4,175,2,0,0,0,sales,medium,F,10,2,3,4,4,0,2,1
14237,14238,Warehouse,France,Level 1,1,0.8,0.98,5,233,3,0,0,0,technical,low,F,9,2,4,2,3,0,5,1
14238,14239,Operations,France,Level 1,0,0.8,0.98,2,111,2,0,0,0,IT,low,F,5,4,4,2,2,0,3,1
14239,14240,Sales,Turkey,Level 1,0,0.8,0.98,5,218,3,0,0,0,RandD,low,M,4,2,4,3,2,1,4,1
14240,14241,Finance,Japan,Level 1,1,0.8,0.98,5,189,4,1,0,0,management,low,F,10,3,3,2,2,0,0,1
14241,14242,Human Resources,Colombia,Level 1,1,0.8,0.98,4,257,3,0,0,0,IT,low,M,8,2,4,3,3,1,1,1
14242,14243,IT,UK,Level 1,0,0.8,0.98,4,160,3,0,0,0,sales,low,M,5,2,2,3,3,1,2,1
14243,14244,Warehouse,Korea,Level 1,1,0.8,0.98,3,197,3,0,0,0,technical,low,F,4,2,2,3,2,0,5,1
14244,14245,Operations,Japan,Level 1,0,0.8,0.98,3,283,2,1,0,0,technical,low,M,2,3,3,2,3,1,3,1
14245,14246,Sales,Japan,Level 1,1,0.8,0.98,5,197,4,0,0,0,technical,low,F,7,2,2,3,3,0,4,1
14246,14247,Finance,Australia,Level 1,0,0.8,0.98,3,259,4,0,0,0,technical,low,F,9,3,2,3,3,0,0,1
14247,14248,Human Resources,Colombia,Level 1,1,0.8,0.98,4,195,3,0,0,0,support,medium,M,5,3,4,3,4,1,1,1
14248,14249,IT,Korea,VP,1,0.8,0.98,3,159,2,0,0,0,sales,medium,M,5,4,3,4,4,1,2,6
14249,14250,Warehouse,Colombia,Senior Director,0,0.8,0.98,3,267,3,1,0,0,sales,medium,F,8,4,4,2,3,0,5,4
14250,14251,Operations,China,Senior Director,1,0.8,0.98,5,155,3,0,0,0,accounting,low,F,10,3,3,2,3,0,3,4
14251,14252,Sales,Japan,Senior Director,1,0.8,0.98,3,267,2,0,0,0,technical,low,F,9,3,4,2,3,0,4,4
14252,14253,Finance,Turkey,Director,1,0.8,0.98,4,239,3,0,0,0,RandD,medium,F,9,3,4,3,3,0,0,0
14253,14254,Human Resources,Turkey,Director,0,0.8,0.98,3,263,3,1,0,0,technical,high,M,10,3,4,2,2,1,1,0
14254,14255,IT,Australia,Director,1,0.8,0.98,3,217,3,0,0,0,sales,medium,M,3,4,4,3,4,1,2,0
14255,14256,Warehouse,Japan,Director,0,0.8,0.98,4,173,3,0,0,0,marketing,low,M,4,2,2,2,3,1,5,0
14256,14257,Operations,US,Director,0,0.8,0.98,2,163,3,0,0,0,marketing,low,M,5,4,4,2,2,1,3,0
14257,14258,Sales,Australia,Director,1,0.8,0.98,5,232,5,0,0,0,marketing,low,F,2,4,2,3,2,0,4,0
14258,14259,Finance,UK,Senior Manager,1,0.8,0.98,3,155,3,0,0,0,support,medium,M,5,4,4,4,4,1,0,5
14259,14260,Human Resources,US,Senior Manager,1,0.8,0.98,3,160,4,1,0,0,marketing,low,M,1,4,3,2,2,1,1,5
14260,14261,IT,Colombia,Senior Manager,0,0.8,0.98,5,200,3,0,0,0,sales,medium,M,3,3,4,4,4,1,2,5
14261,14262,Warehouse,France,Senior Manager,1,0.8,0.98,4,160,2,0,0,0,sales,medium,M,1,3,3,4,2,1,5,5
14262,14263,Operations,US,Senior Manager,1,0.8,0.98,3,220,3,0,0,0,technical,low,M,7,3,4,3,2,1,3,5
14263,14264,Sales,France,Senior Manager,0,0.8,0.98,3,160,2,0,0,0,product_mng,medium,F,3,4,2,4,4,0,4,5
14264,14265,Finance,Korea,Senior Manager,0,0.8,0.98,3,136,3,0,0,0,support,low,F,4,4,2,3,3,0,0,5
14265,14266,Human Resources,UK,Senior Manager,0,0.8,0.98,5,252,3,0,0,0,sales,high,F,2,2,4,2,3,0,1,5
14266,14267,IT,France,Senior Manager,0,0.8,0.98,3,138,5,1,0,0,hr,medium,F,5,2,4,4,4,0,2,5
14267,14268,Warehouse,Australia,Senior Manager,0,0.8,0.98,4,173,3,1,0,0,sales,low,M,10,2,2,2,2,1,5,5
14268,14269,Operations,US,Senior Manager,0,0.8,0.98,4,198,3,0,0,0,product_mng,low,M,2,3,2,3,2,1,3,5
14269,14270,Sales,France,Senior Manager,1,0.8,0.98,4,194,2,0,0,0,IT,medium,F,3,4,4,2,2,0,4,5
14270,14271,Finance,Japan,Manager,1,0.8,0.98,4,157,3,0,0,0,marketing,medium,M,10,2,2,3,3,1,0,3
14271,14272,Human Resources,UK,Manager,0,0.8,0.98,3,220,3,0,0,0,accounting,low,F,2,4,4,3,2,0,1,3
14272,14273,IT,Turkey,Manager,1,0.8,0.98,4,160,3,0,0,0,IT,medium,M,5,2,3,4,4,1,2,3
14273,14274,Warehouse,Turkey,Manager,1,0.8,0.98,3,214,2,0,0,0,sales,low,M,7,3,4,2,2,1,5,3
14274,14275,Operations,Colombia,Manager,0,0.8,0.98,5,213,3,0,0,0,sales,medium,M,5,3,3,4,2,1,3,3
14275,14276,Sales,China,Manager,1,0.8,0.98,3,146,3,0,0,0,technical,medium,M,8,4,2,3,2,1,4,3
14276,14277,Finance,US,Manager,1,0.8,0.98,4,176,5,0,0,0,technical,low,M,2,4,2,2,2,1,0,3
14277,14278,Human Resources,UK,Manager,0,0.8,0.98,3,219,4,0,0,0,IT,low,F,6,4,3,3,2,0,1,3
14278,14279,IT,Turkey,Manager,1,0.8,0.98,4,164,3,0,0,1,sales,medium,F,4,5,3,2,4,0,2,3
14279,14280,Warehouse,Korea,Manager,0,0.8,0.98,3,168,2,0,0,0,RandD,medium,F,7,2,2,3,3,0,5,3
14280,14281,Operations,Korea,Manager,0,0.8,0.98,5,167,3,0,0,0,technical,low,M,9,4,4,2,2,1,3,3
14281,14282,Sales,Japan,Manager,0,0.8,0.98,3,152,3,0,0,0,support,medium,F,7,2,4,2,2,0,4,3
14282,14283,Finance,UK,Manager,0,0.8,0.98,5,248,3,0,0,0,product_mng,low,M,7,4,2,2,3,1,0,3
14283,14284,Human Resources,US,Manager,1,0.8,0.98,3,177,2,0,0,0,management,low,F,2,2,3,2,2,0,1,3
14284,14285,IT,Korea,Manager,0,0.8,0.98,4,148,3,0,0,0,sales,low,M,4,3,2,3,2,1,2,3
14285,14286,Warehouse,Colombia,Manager,0,0.8,0.98,4,107,2,0,0,0,sales,low,F,8,4,2,2,3,0,5,3
14286,14287,Operations,Colombia,Manager,1,0.8,0.98,6,196,2,0,0,0,support,low,M,10,2,2,2,2,1,3,3
14287,14288,Sales,US,Manager,1,0.8,0.98,3,215,2,0,0,0,sales,low,F,2,2,3,3,2,0,4,3
14288,14289,Finance,US,Manager,0,0.8,0.98,4,260,3,0,0,0,technical,low,M,10,2,3,3,3,1,0,3
14289,14290,Human Resources,China,Manager,1,0.8,0.98,5,156,2,0,0,0,RandD,low,F,8,3,3,3,2,0,1,3
14290,14291,IT,UK,Manager,0,0.8,0.98,4,266,2,1,0,0,product_mng,high,M,4,3,3,2,3,1,2,3
14291,14292,Warehouse,Australia,Manager,0,0.8,0.98,4,146,3,0,0,0,marketing,low,F,1,4,3,2,3,0,5,3
14292,14293,Operations,China,Level 2-4,1,0.8,0.98,4,210,3,0,0,0,sales,medium,F,10,3,3,3,4,0,3,2
14293,14294,Sales,Turkey,Level 2-4,1,0.8,0.98,2,144,2,0,0,0,hr,medium,M,5,3,2,4,3,1,4,2
14294,14295,Finance,Turkey,Level 2-4,1,0.8,0.98,3,181,4,0,0,0,technical,low,F,1,3,4,3,3,0,0,2
14295,14296,Human Resources,Australia,Level 2-4,0,0.8,0.98,5,132,4,0,0,0,sales,low,F,8,3,2,2,2,0,1,2
14296,14297,IT,Colombia,Level 2-4,1,0.8,0.98,5,243,6,0,0,0,sales,medium,F,9,3,4,3,4,0,2,2
14297,14298,Warehouse,Australia,Level 2-4,1,0.8,0.98,4,166,4,1,0,0,sales,medium,F,1,4,2,4,2,0,5,2
14298,14299,Operations,France,Level 2-4,0,0.8,0.98,5,148,4,0,0,0,sales,medium,F,4,2,3,3,4,0,3,2
14299,14300,Sales,France,Level 2-4,0,0.8,0.98,6,221,5,0,0,0,IT,low,M,9,4,2,3,3,1,4,2
14300,14301,Finance,Japan,Level 2-4,0,0.8,0.98,4,207,3,0,0,0,product_mng,medium,F,5,2,3,3,3,0,0,2
14301,14302,Human Resources,Colombia,Level 2-4,1,0.8,0.98,4,228,3,0,0,0,marketing,medium,M,4,3,2,2,3,1,1,2
14302,14303,IT,Colombia,Level 2-4,0,0.8,0.98,3,161,3,0,0,0,hr,medium,M,2,2,4,4,4,1,2,2
14303,14304,Warehouse,France,Level 2-4,1,0.8,0.98,4,259,2,0,0,0,hr,high,F,10,3,4,3,2,0,5,2
14304,14305,Operations,Turkey,Level 2-4,1,0.8,0.98,4,272,2,0,0,0,support,low,F,10,3,3,3,2,0,3,2
14305,14306,Sales,US,Level 2-4,0,0.8,0.98,4,154,3,0,0,0,product_mng,low,M,4,4,3,2,2,1,4,2
14306,14307,Finance,US,Level 2-4,1,0.8,0.98,4,174,3,0,0,0,sales,low,M,4,4,3,3,3,1,0,2
14307,14308,Human Resources,Turkey,Level 2-4,1,0.8,0.98,4,225,2,1,0,0,hr,medium,F,5,2,4,2,3,0,1,2
14308,14309,IT,France,Level 2-4,0,0.8,0.98,3,209,3,0,0,0,technical,medium,M,8,3,3,3,4,1,2,2
14309,14310,Warehouse,UK,Level 2-4,1,0.8,0.98,6,208,5,1,0,0,product_mng,low,M,6,4,3,2,2,1,5,2
14310,14311,Operations,Turkey,Level 2-4,0,0.8,0.98,4,163,3,1,0,0,sales,low,M,8,3,2,2,3,1,3,2
14311,14312,Sales,China,Level 2-4,0,0.8,0.98,3,174,3,0,0,0,hr,low,M,7,4,3,2,2,1,4,2
14312,14313,Finance,Japan,Level 2-4,1,0.8,0.98,3,236,3,1,0,0,technical,medium,F,1,3,3,3,3,0,0,2
14313,14314,Human Resources,Turkey,Level 2-4,0,0.8,0.98,3,229,6,0,0,0,support,medium,F,3,2,4,4,4,0,1,2
14314,14315,IT,UK,Level 2-4,1,0.8,0.98,3,195,2,0,0,0,sales,low,F,5,3,3,3,2,0,2,2
14315,14316,Warehouse,China,Level 2-4,1,0.8,0.98,4,146,3,0,0,0,accounting,low,F,9,2,2,3,3,0,5,2
14316,14317,Operations,China,Level 2-4,0,0.8,0.98,3,211,2,0,0,0,IT,low,M,4,3,3,2,3,1,3,2
14317,14318,Sales,China,Level 2-4,0,0.8,0.98,2,161,3,0,0,0,product_mng,low,F,5,4,2,3,2,0,4,2
14318,14319,Finance,Korea,Level 2-4,1,0.8,0.98,2,243,3,0,0,0,marketing,medium,F,9,2,2,4,3,0,0,2
14319,14320,Human Resources,Australia,Level 2-4,0,0.8,0.98,3,169,2,0,0,0,support,medium,F,8,3,4,4,3,0,1,2
14320,14321,IT,China,Level 2-4,0,0.8,0.98,3,273,3,0,0,0,support,high,F,8,4,2,3,2,0,2,2
14321,14322,Warehouse,Japan,Level 2-4,0,0.8,0.98,4,137,2,0,0,0,technical,medium,M,3,2,3,3,4,1,5,2
14322,14323,Operations,China,Level 2-4,1,0.8,0.98,2,96,2,0,0,0,sales,high,F,9,3,4,3,3,0,3,2
14323,14324,Sales,UK,Level 2-4,0,0.8,0.98,5,177,4,0,0,0,management,medium,F,2,4,2,2,2,0,4,2
14324,14325,Finance,Australia,Level 2-4,1,0.8,0.98,4,269,3,0,0,0,accounting,low,F,7,3,4,2,3,0,0,2
14325,14326,Human Resources,US,Level 2-4,0,0.8,0.98,3,188,5,0,0,0,support,medium,M,7,3,3,4,3,1,1,2
14326,14327,IT,US,Level 2-4,0,0.8,0.98,4,238,3,1,0,0,management,low,F,10,4,3,2,3,0,2,2
14327,14328,Warehouse,US,Level 2-4,0,0.8,0.98,5,172,5,0,0,0,support,medium,F,5,4,4,4,3,0,5,2
14328,14329,Operations,Turkey,Level 2-4,1,0.8,0.98,4,134,5,1,0,0,support,medium,M,2,4,3,2,2,1,3,2
14329,14330,Sales,Turkey,Level 2-4,0,0.8,0.98,4,191,2,0,0,0,product_mng,medium,F,8,2,3,3,3,0,4,2
14330,14331,Finance,France,Level 2-4,0,0.8,0.98,5,210,6,0,0,0,sales,low,M,6,2,3,3,3,1,0,2
14331,14332,Human Resources,Colombia,Level 2-4,1,0.8,0.98,4,161,3,0,0,0,technical,medium,F,2,2,2,3,2,0,1,2
14332,14333,IT,Australia,Level 2-4,0,0.8,0.98,5,161,5,0,0,0,IT,medium,M,1,3,3,3,2,1,2,2
14333,14334,Warehouse,Turkey,Level 2-4,0,0.8,0.98,4,166,5,1,0,0,technical,low,F,9,3,2,2,2,0,5,2
14334,14335,Operations,UK,Level 2-4,0,0.8,0.98,4,170,4,0,0,0,management,medium,F,9,4,3,4,3,0,3,2
14335,14336,Sales,UK,Level 2-4,0,0.8,0.98,3,251,3,1,0,0,accounting,medium,F,4,2,4,3,3,0,4,2
14336,14337,Finance,Australia,Level 2-4,1,0.8,0.98,3,214,3,0,0,0,technical,medium,M,3,4,2,3,4,1,0,2
14337,14338,Human Resources,US,Level 2-4,0,0.8,0.98,4,197,3,0,0,0,sales,medium,F,6,2,2,3,4,0,1,2
14338,14339,IT,Australia,Level 2-4,0,0.8,0.98,3,227,2,1,0,0,hr,high,M,5,2,4,2,2,1,2,2
14339,14340,Warehouse,France,Level 2-4,0,0.8,0.98,4,265,2,0,0,0,sales,low,F,6,4,2,3,2,0,5,2
14340,14341,Operations,Japan,Level 2-4,0,0.8,0.98,6,287,5,1,0,0,sales,low,M,2,3,4,3,3,1,3,2
14341,14342,Sales,Korea,Level 2-4,0,0.8,0.98,3,206,2,0,0,0,hr,low,M,3,4,2,3,2,1,4,2
14342,14343,Finance,Colombia,Level 2-4,1,0.8,0.98,4,192,3,0,0,0,technical,low,F,4,3,2,2,2,0,0,2
14343,14344,Human Resources,France,Level 2-4,1,0.8,0.98,2,109,4,1,0,0,technical,low,F,3,4,3,2,3,0,1,2
14344,14345,IT,Japan,Level 2-4,0,0.8,0.98,4,180,2,0,0,0,sales,medium,M,7,4,3,4,4,1,2,2
14345,14346,Warehouse,UK,Level 2-4,0,0.8,0.98,3,224,3,0,0,0,hr,medium,M,2,3,3,3,2,1,5,2
